id,hash,title,company,city,experience,skills_raw,description,url,date_posted,source,scraped_at
80,1774607c43967ab8,Administrateur Système/Réseau/Base de Données - Yaoundé,Itgstore S.a.,Yaoundé,Bac+5 et plus,CISCO - FOUNDATION - ITIL,"Nous sommes à la recherche d'un Administrateur Système/Réseau/Base de données. Activités principales Déploiement des solutions Installer, administrer et tester les solutions dans son domaine d’activités · Détecter les situations nécessitant une escalade et suivre les procédures appropriées · Effectuer la résolution des incidents et des problèmes dans le respect des procédures en vigueur · Effectuer toutes autres tâches qui pourraient lui être confiées dans le cadre de ses compétences par son supérieur...",https://www.emploi.cm/offre-emploi-cameroun/administrateur-systemereseaubase-donnees-yaounde-1169587,2026-04-21,emploi_cm,2026-05-22T10:50:20.044266
81,cc07b7ef21dc6310,Responsable Financier (H/F) - Douala,Osp Cleaning & Services Cameroun,Douala,"Bac+3, Bac+4 & Bac+5 et plus",Audit - Comptabilité - États Financiers - Finance - Flux Financiers - Gestion - Gestion d'Entreprise - Gestion de la Trésorerie - Gestion Financière - Trésorerie,"Nous recherchons un Responsable Financier pour rejoindre notre équipe. Ce poste implique la gestion complète des aspects financiers, comptables et budgétaires de l'entreprise, ainsi que l'accompagnement stratégique de la direction dans ses décisions. Missions : Assurer la gestion financière, comptable et budgétaire de l'entreprise en conformité avec les normes en vigueur. Élaborer, suivre et analyser les budgets prévisionnels pour garantir la stabilité financière et soutenir la croissance de l'entreprise. Produire et analyser les états financiers périodiques afin de fournir une vision claire de la santé financière de l'organisation. Superviser la gestion de la trésorerie, optimiser les flux...",https://www.emploi.cm/offre-emploi-cameroun/responsable-financier-hf-douala-1176797,2026-05-07,emploi_cm,2026-05-22T10:50:20.044266
82,6c5c6760728dcae6,Stage Technicien en Electricité - Yaoundé,Axxentis,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",BTP - Câblage - Climatisation - Domotique - Éclairage - Énergie - Énergie Électrique - Génie Électrique,"La société Axxentis recherche des jeunes H/F ayant un profil d’Électricien (option Électricité d'équipements) confirmé(e) pour renforcer son équipe. Vous évoluerez au sein d’une équipe au savoir-faire reconnu sur des projets & vous serez positionné(e) sur des projets innovants et à forte valeur ajoutée. Type de l'offre : Temps Plein Lieu : Yaoundé Missions : Réaliser les analyses, plans et schémas de câblage électriques, procéder aux installations et à la maintenance suivant les normes de sécurité électriques.",https://www.emploi.cm/offre-emploi-cameroun/stage-technicien-electricite-yaounde-1168518,2026-04-20,emploi_cm,2026-05-22T10:50:20.044266
83,3aa355851008083f,Electricien (Electricité D´équipements) - Yaoundé,Axxentis,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",BTP - Câblage - Climatisation - Domotique - Éclairage - Énergie - Énergie Électrique - Génie Électrique,"La société Axxentis recherche des techniciens ou ingénieurs en électricité des bâtiments confirmé(e)s pour renforcer son équipe. Vous évoluerez au sein d’une équipe au savoir-faire reconnu sur des projets & vous serez positionné(e) sur des projets innovants et à forte valeur ajoutée. Type de l'offre : Temps Plein Lieu : Yaoundé Type de contrat : CDI Missions : Réaliser les analyses, plans et schémas de câblage électriques, procéder aux installations et à la maintenance suivant les normes de sécurité électriques.",https://www.emploi.cm/offre-emploi-cameroun/electricien-electricite-equipements-yaounde-1168519,2026-04-20,emploi_cm,2026-05-22T10:50:20.044266
84,2f520945e7458020,Consultant Technico-fonctionnel Oracle EBS - Paris,Galula Consulting,International,"Bac+3, Bac+4 & Bac+5 et plus",Cash Management - Comptabilité - Comptabilité Générale - Finance - Gestion - Gestion de la Trésorerie - Gestion des Immobilisations - ORACLE - SQL - Trésorerie,"Présentation de l’entreprise : Galula Consulting est une ESN spécialisée dans les solutions Oracle E-Business Suite, Oracle ERP Cloud et HCM Cloud. Nous accompagnons nos clients dans leur transformation digitale, leur permettant ainsi de réussir dans un environnement technologique en constante évolution. Nous sommes à la recherche d'un consultant expert pour rejoindre notre équipe et jouer un rôle clé dans l'accompagnement post migration Oracle EBS R12 de la solution finance pour l’un de nos clients prestigieux. Vos missions principales: Support Fonctionnel : Prendre en charge les demandes utilisateurs et assurer un support de niveau 2/3. Diagnostiquer et résoudre les anomalies...",https://www.emploi.cm/offre-emploi-cameroun/consultant-technico-fonctionnel-oracle-ebs-paris-1169100,2026-04-20,emploi_cm,2026-05-22T10:50:20.044266
85,e43bf8a7caa73586,Superviseur d´Entrepôt - International,Cheerful Transport,International,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Chargement - Déchargement - Domaine du Transport - Entrepôt - Gestion d'Entrepôt - Transport,"Nous recherchons un Superviseur d'entrepôt expérimenté pour rejoindre notre équipe de professionnels. Sous la supervision du Directeur des opération, le titulaire de ce poste sera responsable de coordonner les opérations de l'entrepôt, en assurant l'efficacité des processus de réception, de déchargement et de redistribution des marchandises. Il s'agit d'un poste de jour, du lundi au vendredi. Principales responsabilités Superviser et coordonner les activités de l'entrepôt incluant le déchargement, la répartition et le chargement des marchandises; Gérer une quinzaine d'employés d'entrepôt, y compris l'affectation des tâches, la formation et les relations de travail; Assurer le respect...",https://www.emploi.cm/offre-emploi-cameroun/superviseur-entrepot-international-1174766,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
86,ea0e29c9a2802763,Technico Commercial - Douala,Cameroon Office,Douala,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Négociation - Prospection,CAMEROON OFFICE SARL est une jeune PME de la place basée à Douala Akwa carrefour Arno spécialisée dans la prestation de service et commerce général recherche pour ses services un (e) Technico Commercial en informatique dynamique et dévoué pour rejoindre son équipe. Missions principales : Prospection et veille concurrentielle Analyser les besoins et conseiller de la clientèle sur le choix du matériel Entretenir et fidéliser le portefeuille client existant Achats et/ou livraisons de marchandises chez les clients Agrandir le portefeuille client de l’entreprise Fournir à l’entreprise un chiffre d’affaire supérieur aux objectifs fixés Assurer les travaux d’installation et de...,https://www.emploi.cm/offre-emploi-cameroun/technico-commercial-douala-1171618,2026-04-24,emploi_cm,2026-05-22T10:50:20.044266
87,2dfa60face6462ab,Community Manager - Yaoundé,Ayomedia,Yaoundé,Bac,Communication - Communication Digitale - E-Commerce - Marketing - Marketing Digital - SEA - SEO - Télémarketing,"Nous recherchons deux (2) Community Manager passionnés et créatifs pour rejoindre notre équipe en pleine croissance. Les candidats retenus seront responsables du développement et de la mise en œuvre de stratégies marketing innovantes pour promouvoir les services de AYOMEDIA. Missions : Élaborer et exécuter des campagnes marketing sur les réseaux sociaux (Facebook, Instagram, TikTok, LinkedIn) Créer du contenu digital engageant (visuels, vidéos, articles de blog) Gérer la communication digitale de la marque et des produits partenaires Analyser les performances des campagnes et proposer des optimisations Développer des stratégies SEO/SEA pour améliorer la visibilité en ligne Collaborer avec les clients pour développer...",https://www.emploi.cm/offre-emploi-cameroun/community-manager-yaounde-1059655,2026-04-27,emploi_cm,2026-05-22T10:50:20.044266
88,466fc3e24d6c2c6d,Chargé(e) de Marketing et Vente - Yaoundé,Ayomedia,Yaoundé,Bac+2,Assistanat - CRM - Dossiers - Facebook Ads - Marketing - Marketing Digital - Stratégie Marketing - Vente,Nous recherchons un(e) Chargé(e) de Marketing et Vente expérimenté(e) pour rejoindre notre équipe à AYOMEDIA. La candidate retenu sera responsable de la mise en œuvre de notre stratégie marketing et de la vente de nos produits et services. Responsabilités : Développer et mettre en œuvre des stratégies marketing pour promouvoir les produits et services de l'entreprise Gérer les campagnes publicitaires et les relations avec les médias Analyser les données de vente et de marketing pour identifier les opportunités et les menaces Développer et maintenir des relations avec les clients et les partenaires. Négocier les contrats et les tarifs avec les clients Collaborer avec l'équipe de direction pour définir les...,https://www.emploi.cm/offre-emploi-cameroun/chargee-marketing-vente-yaounde-1028225,2026-04-27,emploi_cm,2026-05-22T10:50:20.044266
89,912f7dd58b4a0a6a,Stagiaire Développeur / Intégrateur WordPress - Yaoundé,Madia,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",CSS - GIT - HTML - JAVASCRIPT - WORDPRESS,"Nous sommes à la recherche d'un Stagiaire Développeur / Intégrateur WordPress. Missions : En collaboration avec notre équipe, vous interviendrez sur : La création de pages complexes et modulables via Elementor , Gutenberg (ou autres builders si besoin) L’intégration de contenus selon les principes du responsive design La gestion de modèles de pages réutilisables (logique de templates, sections globales) L'optimisation des performances front-end (vitesse de chargement, structure légère) Le respect des bonnes pratiques en matière de SEO technique , accessibilité (a11y) et expérience utilisateur (UX) L’ajout de blocs personnalisés, animations ou interactions simples (CSS/JS...",https://www.emploi.cm/offre-emploi-cameroun/stagiaire-developpeur-integrateur-wordpress-yaounde-1070806,2026-04-17,emploi_cm,2026-05-22T10:50:20.044266
91,f3327dda921a75a6,Web Designer (H/F) - Yaoundé,Afreetech,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",CSS - HTML - ILLUSTRATOR - PHOTOSHOP,"AFREETECH CAMEROON SARL est une entreprise informatique en pleine croissance, spécialisée dans le développement d’applications, la transformation digitale et l’intégration de nouvelles solutions innovantes, nous accompagnons nos clients dans la création d’expériences digitales performantes et attractives. Dans le cadre du renforcement de notre équipe, nous recrutons un(e) Web Designer créatif (ve) et passionné(e). Missions principales : Concevoir des maquettes web modernes (sites, applications, interfaces UX/UI) ; Créer des éléments graphiques (bannières, visuels, icônes, etc.) ; Améliorer l’expérience utilisateur (UX) et l’interface utilisateur (UI) ; Collaborer avec les...",https://www.emploi.cm/offre-emploi-cameroun/web-designer-hf-yaounde-1167438,2026-04-16,emploi_cm,2026-05-22T10:50:20.044266
92,12b2dc97c5d1ef06,Local Affiliate Manager - Whole Country,Lilbet,International,Qualification avant bac,Communication - Marketing,"Lilbet is looking for an Affiliate Manager to drive our growth in Africa. This is a fully remote role focused on building a robust network of affiliates and traffic sources within the African market. You will be responsible for the end-to-end management of affiliate relationships, from initial outreach to performance optimization. What you’ll be doing: sourcing and onboarding new webmasters building strong, long-term partnerships analyzing traffic performance and key metrics handling reconciliations and maintaining traffic quality What we offer: competitive base salary + high profit share transparent bonus system (no “guess the KPI” games) quarterly bonuses growth opportunities up...",https://www.emploi.cm/offre-emploi-cameroun/local-affiliate-manager-whole-country-1171077,2026-04-24,emploi_cm,2026-05-22T10:50:20.044266
93,d3003cd4732288bd,Secrétaire Administrative - Yaoundé,Sawego Sarl,Yaoundé,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Administration - Assistanat - Documents Administratifs - Dossiers - Secrétariat - Suivi des Dossiers - Support - WORD,"Nous recherchons un Secrétaire Administratif pour rejoindre notre équipe. Ce poste implique la gestion efficace de l'organisation administrative de l'entreprise, la coordination des documents, des rendez-vous, ainsi que la communication interne et externe. Le candidat idéal devra assurer un environnement professionnel organisé et fluide. Missions : Gérer les appels téléphoniques, les messages (WhatsApp, email) et assurer un accueil professionnel des visiteurs et partenaires. Organiser et planifier les rendez-vous ainsi que le calendrier de l'équipe. Rédiger, classer et archiver tous les documents administratifs de manière structurée. Assurer le suivi des dossiers clients, partenaires et fournisseurs....",https://www.emploi.cm/offre-emploi-cameroun/secretaire-administrative-yaounde-1170998,2026-04-23,emploi_cm,2026-05-22T10:50:20.044266
94,cac082f5cfadb368,Content Strategist (Création et Stratégie de Contenu Digital) - Yaoundé,Sawego Sarl,Yaoundé,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Analyse Marketing - Communication - Communication Digitale - Communication Marketing - Design - Marketing,"Nous recherchons un Responsable Stratégie de Contenu & Community Manager pour rejoindre notre équipe. Ce poste implique la construction et le développement de l’image de marque ainsi que l’engagement communautaire autour de Sawego Group et de ses produits. Vous serez au croisement du marketing, du produit et de la communication digitale, contribuant à renforcer la présence en ligne de l’entreprise. Missions : Définir et piloter la stratégie de contenu en accord avec les objectifs globaux de l’entreprise. Élaborer un calendrier éditorial cohérent et aligné sur les enjeux marketing et commerciaux. Créer des contenus engageants tels que des publications, vidéos et campagnes pour attirer et...",https://www.emploi.cm/offre-emploi-cameroun/content-strategist-creation-strategie-contenu-digital-yaounde-1171004,2026-04-23,emploi_cm,2026-05-22T10:50:20.044266
95,6820fc7d6c69b7ae,Développeur( Sénior) JAVA/ERP - Yaoundé,Isnov Sarl,Yaoundé,"Bac+3, Bac+4 & Bac+5 et plus",AGILE - API - BACK END - DOCKER - GITLAB - JAVA - JENKINS - MYSQL - ORACLE - POSTGRESQL - REST - SCRUM - SOAP - SPRING - SQL,"Nous sommes à la recherche d'un Développeur( Sénior) JAVA/ERP. Missions : En tant que Développeur sénior JAVA/ERP, vous interviendrez sur la conception, le développement et l’évolution de nos applications back end : Concevoir et développer des composants Java robustes pour des modules ERP ou des intégrations ERP (ex. Odoo, iNOV ERP, etc.). Concevoir des API REST/SOAP et des services middleware pour l’échange de données avec les ERP. Participer à la Conception d’architectures diverses (micro services, streaming, orchestrations, message queues). Analyser les besoins métiers et les traduire en solutions techniques efficaces. Diriger des revues de code, assurer la qualité (tests unitaires/...",https://www.emploi.cm/offre-emploi-cameroun/developpeur-senior-javaerp-yaounde-1166528,2026-04-14,emploi_cm,2026-05-22T10:50:20.044266
96,0d8919e34196dc01,Marketing and Consulting Internship - Douala,Indesign Arts,Douala,"Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Business Development - Communication Marketing - Gestion des Ventes - IDEAL - INDESIGN - Vente,"InDesign Arts is seeking a motivated bilingual intern to join our team for a 3-month hands-on internship in Business Development and Marketing within the software sector. This role offers direct exposure to the client acquisition process, allowing you to gain practical experience while supporting real business activities. You will assist in building client pipelines, contribute to product-related tasks, and develop professional skills such as public speaking in a dynamic software environment. This is a practical learning opportunity where you will be actively involved in meaningful work rather than just observing. You will participate in the following activities as part of the client acquisition and product team: Support...",https://www.emploi.cm/offre-emploi-cameroun/marketing-consulting-internship-douala-1166036,2026-04-14,emploi_cm,2026-05-22T10:50:20.044266
97,b625da990354dcc5,Commercial Freelance / Apporteur D’Affaires - Tout le Cameroun,Objectif-Group,International,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",CRM - Développement Commercial - Négociation - Négociation Commerciale - Prospection - Prospection Terrain - Vente,"Rejoignez Objectif Group en tant que Commercial Freelance / Apporteur d’Affaires et gagnez des commissions attractives sur chaque vente conclue auprès des PME, commerces et institutions au Cameroun. Missions & Responsabilités Prospecter activement de nouveaux clients : commerces, PME, institutions et supermarchés Présenter et vendre les solutions Objectif Group : ERP Odoo, sites web, maintenance informatique et formations digitales Réaliser des démonstrations rapides sur smartphone ou tablette Assurer le suivi des prospects jusqu’à la signature du contrat Développer et entretenir un réseau professionnel local Remonter les besoins terrain et objections clients à l’...",https://www.emploi.cm/offre-emploi-cameroun/commercial-freelance-apporteur-affaires-tout-cameroun-1169817,2026-04-22,emploi_cm,2026-05-22T10:50:20.044266
98,0bbd3e3d412e23d5,Professionnel Audio-Visuel - Douala,Fondation Africavenir International,Douala,Bac+3,Marketing Audiovisuel,"Le candidat au poste de professionnel audio-visuel doit être capable d'assurer les performances qui suivent : Captation vidéo et audio Production audiovisuelle Photographie professionnelle Installation et soutien technique Numérisation et copie de vidéos ( VHS, K7, mini DVD et DVD) , photos, diapositives et livres sur différents supports",https://www.emploi.cm/offre-emploi-cameroun/professionnel-audio-visuel-douala-1169951,2026-04-22,emploi_cm,2026-05-22T10:50:20.044266
99,427b27e984e87fe2,Designer Graphique - Douala,Etudier En France – Etef,Douala,"Qualification avant bac, Bac, Bac+1, Bac+2 & Bac+3",Communication - Communication Digitale - Community Management - Création Graphique - Design - ILLUSTRATOR - Marketing - PHOTOSHOP - Télémarketing,"Nous sommes à la recherche d'un Designer Graphique. Le Designer Graphique & Community Manager sera chargé de concevoir et de produire des supports visuels destinés à promouvoir les activités de l’entreprise, tout en assurant la gestion et l’animation de ses réseaux sociaux. Il/elle interviendra principalement dans la création de contenus graphiques (flyers, visuels digitaux, publications) en respectant l’identité visuelle de l’entreprise. Il/elle adaptera les messages et les formats aux différentes plateformes sociales afin d’ optimiser leur impact. En parallèle, il/elle assurera la gestion des pages sur les réseaux sociaux (TikTok, Instagram, Facebook), notamment la...",https://www.emploi.cm/offre-emploi-cameroun/designer-graphique-douala-1170480,2026-04-22,emploi_cm,2026-05-22T10:50:20.044266
100,c006acca58becc76,Community Manager - Yaoundé,Ipermedia,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Communication - Communication Digitale - Marketing - Référencement Web - Télémarketing - Web Communication - Web Community,"Nous recherchons un Community Manager avec solides références pour rejoindre notre équipe. Ce poste implique la gestion et le développement de la présence en ligne de notre entreprise, en utilisant des stratégies de communication numérique efficaces. Le candidat sera responsable de renforcer l'engagement communautaire et d'améliorer la visibilité de la marque à travers diverses plateformes digitales. Missions : Gérer et animer les réseaux sociaux de l'entreprise pour favoriser l'engagement et la fidélisation. Élaborer et mettre en œuvre des stratégies de communication web adaptées aux objectifs de l'entreprise. Optimiser le référencement web pour augmenter la visibilité sur les moteurs...",https://www.emploi.cm/offre-emploi-cameroun/community-manager-yaounde-1170451,2026-04-22,emploi_cm,2026-05-22T10:50:20.044266
101,78b8e394f8d70eb5,Commercial Expérimenté en Transit - Douala,Elimelec Sarl,Douala,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Développement Commercial - Gestion Commerciale - Gestion de Portefeuille - Négociation - Prospection - Vente,"Nous recherchons un Commercial Expérimenté en Transit pour rejoindre notre équipe. Ce poste implique la gestion des activités commerciales dans le secteur du transit, en développant la relation client et en assurant la promotion des services liés à l'import-export et à la logistique. Le candidat devra directement contribuer à l'atteinte des objectifs commerciaux dans un environnement dynamique et exigeant. Missions : Apporter, développer et fidéliser un portefeuille clients au sein de la structure. » Identifier de nouvelles opportunités commerciales en lien avec les secteurs de l'import, de l'export et des services aéroportuaires et maritimes. Présenter et promouvoir les solutions de l...",https://www.emploi.cm/offre-emploi-cameroun/commercial-experimente-transit-douala-1174383,2026-04-30,emploi_cm,2026-05-22T10:50:20.044266
102,78c9e3249d51eb39,Assistant Administratif - Douala et Autres,Cds,Douala - Garoua - Maroua & Yaoundé,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Assistance Administrative - Comptabilité - Finance - Gestion - Management,Nous sommes à la recherche d'un Assistant Administratif.,https://www.emploi.cm/offre-emploi-cameroun/assistant-administratif-douala-autres-1164603,2026-04-09,emploi_cm,2026-05-22T10:50:20.044266
103,539728b01d9d2bca,Consultant SAP Senior (H/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,ABAP - SAP,"Nous recherchons un Consultant SAP Sénior (H/F) pour notre client, une société multinationale dans le domaine des services informatiques. Mission : Participer aux études préalables et à l'élaboration des cahiers des charges. Mener de bout en bout les enrichissements/projets validés au carnet de travail Logistique SAP Achats, Stocks voire Production Planning (conception, paramétrage, réalisation, tests, conduite du changement, formation, support post go-live…) avec un fort engagement de résultat et une forte interaction avec les correspondants métiers. Participer au développement et au...",https://www.emploi.cm/offre-emploi-cameroun/consultant-sap-senior-hf-949424,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
104,74f45f55c6ba503d,Cloud Microservices Architect (M/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,ACCESS - AGILE - AZURE - CVS - DOCKER,"We are looking for Cloud Microservices Architect profiles / CVs to share with our clients for their future recruitment campaigns. Mission: Design, build, and maintain Cloud environments focusing on uptime, access, control, and Network security using automation and configuration management tools. Guide the definition of best practices in collaboration with other areas of engineering group. Research and provide guidance on adoption of new technologies. Provide guidance to Product Managers on feasibility pf product requests. You will be creating, recreating, rewriting and refactor applications. You will be working on Cloud-based application development...",https://www.emploi.cm/offre-emploi-cameroun/cloud-microservices-architect-mf-933508,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
105,2ab3e4f2cc642caf,Z/OS System Engineer Senior Storage(H/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,CICS - DB2 - IBM - JCL - MVS - TSO - VSAM - ZOS,"Nous recherchons des profils / CV de Z/OS System Engineer Senior Storage (H/F) pour les transmettre à nos clients dans le cadre de leurs futures campagnes de recrutement. Mission : Mise en œuvre, suivi et gestion technique opérationnelle des opérations, Enrichissement et rechargement des environnements Mainframe z/OS d’homologation et de répétition de bascules. Définition des partitions (création du socle, SGBD, middlewares transactionnels et flux, service techniques, sécurité), clonage et alimentation de données, interopération avec les environnements mainframe et distribués (non mainframe)....",https://www.emploi.cm/offre-emploi-cameroun/zos-system-engineer-senior-storagehf-933516,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
106,c6063e0a27c9d95a,Consultant SAP ABAP (H/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,ABAP - SAP,"Nous recherchons un Consultant SAP ABAP (H/F) pour notre client, une société multinationale dans le domaine des services informatiques. Mission : Assurer la liaison avec les équipes de livraison pour aider à développer l'activité autour des caractéristiques techniques à venir, conformément à la stratégie et aux objectifs de l'organisation. Participation aux phases de conception et réalisation des développements. Mentorat des membres juniors de l'équipe ABAP ou de l'équipe technique au sein de l'organisation. Vous êtes en charge de la construction d'actifs et d'accélé...",https://www.emploi.cm/offre-emploi-cameroun/consultant-sap-abap-hf-949421,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
107,6f48db5e902b2a33,Consultant SAP FI-CO/PS (H/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,SAP,"Nous recherchons un Consultant SAP FI-CO/PS (H/F) pour notre client, une société multinationale dans le domaine des services informatiques. Mission : Concevoir, mettre en œuvre, déployer et soutenir les solutions financières SAP pour la finance, la comptabilité, le contrôle des coûts et le contrôle de gestion. Maintenir les compétences dans la conception et la configuration des processus des applications SAP ; la conception, le développement, l'intégration, les tests et le déploiement des applications SAP ; et l'architecture technique des applications SAP. Comprendre les exigences de l'entreprise afin de...",https://www.emploi.cm/offre-emploi-cameroun/consultant-sap-fi-cops-hf-949422,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
108,af8943900f76dd29,ANGULAR Developer (M/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,BOOTSTRAP - CSS3 - CVS - GIT - JAVASCRIPT - JQUERY - LESS - MVC - MYSQL - REST,"We are looking for ANGULAR Developer profiles / CVs to pass on to our clients for their future recruitment campaigns. Mission: Working within a Team to determine needs and applying / customizing existing technology to meet those needs. Producing detailed specifications and writing the program codes that perform efficiently. Write clean, scalable, reusable code using ANGULAR framework such as LumX, NGX-Bootstrap, Vue.js etc. Be responsible for providing technical guidance or solutions. Define, advocate, and implement best practices and coding standards for the team. Develop and guide the team members in enhancing their technical capabilities and increasing productivity. Manage, train...",https://www.emploi.cm/offre-emploi-cameroun/angular-developer-mf-933482,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
109,4ad8efae8242e6be,DOTNET Developer (M/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,API - ASP - C# - CSS - CVS - DOTNET - FRONT END - HTML - HTTP - LINUX - MVC - MYSQL - NET - QUERY - REST - SOAP - SQL,"We are looking for DOTNET Developer profiles / CVs to pass on to our clients for their future recruitment campaigns. Mission: Working within a Team to determine needs and applying / customizing existing technology to meet those needs. Producing detailed specifications and writing the program codes that perform efficiently. Write clean, scalable, reusable code using.NET programming languages. Advanced conceptual understanding of at least one Programming Language. Advanced conceptual understanding of one database and one Operating System. Understanding of Software Engineering with practice in at least one project. Exposure to Design Principles and ability to understand Design...",https://www.emploi.cm/offre-emploi-cameroun/dotnet-developer-mf-933484,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
110,11337f6fade2bde5,IOS Developer (M/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,AGILE - APP - COCOA - CVS - FOUNDATION - GIT - SWIFT - TMS,"We are looking for iOS Developer profiles / CVs to pass on to our clients for their future recruitment campaigns. Mission: Implement, develop, and fix code according to corporate coding standards. Design and build advanced applications for the iOS platform. IOS Developer, who is responsible for App development with quality and by following the best practices. Ability to write scalable and maintainable code. Coordinate with other team members to ensure that all TMs are in sync. Be self-starter and goal-oriented with strong analytical and problem-solving skills. Ability to work cooperatively within a strong diverse technical community to expedite development tasks. Collaborate...",https://www.emploi.cm/offre-emploi-cameroun/ios-developer-mf-933485,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
111,da77d93a2a24eb50,JAVASCRIPT Developer (M/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,ANGULAR JS - API - BACKBONE JS - CSS - CVS - DOJO - HTML - JAVASCRIPT - JENKINS - JQUERY - MONGODB - ORACLE,"We are looking for JAVASCRIPT Developer profiles / CVs to pass on to our clients for their future recruitment campaigns. Mission: Primarily responsible for developing software components using Core JavaScript, HTML5 and CSS. Ensure designs are in compliance with specifications. Prepare and produce releases of software components. Help maintain code quality, organization, unit tests and automation. Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review. Building sustainable coding that may be used in the future. Modifying designs and specifications of complex applications. Analyzing code, requirements, system...",https://www.emploi.cm/offre-emploi-cameroun/javascript-developer-mf-933488,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
112,1c6ffcfc50ffd16d,LARAVEL Developer (M/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,AJAX - CODEIGNITER - CSS - CVS - GIT - HTML - JAVASCRIPT - JQUERY - LARAVEL - MARIADB - MVC - MYSQL - NOSQL - QUERY - SOAP - SQL - TFS,"We are looking for LARAVEL Developer profiles / CVs to pass on to our clients for their future recruitment campaigns. Mission: Develop, test, and maintain applications to specified designs & standards in Laravel. Develop & implement modern web services using service-oriented architecture, RESTful APIs, and SOAP. Write and execute unit tests. Implement front-end interfaces & experiences with modern HTML/CSS/jQuery. Test, troubleshoot, and optimize application components for maximum speed, security, stability and scalability. Developing and maintaining dynamic websites and web applications. Develop and deploy new features to facilitate related procedures and tools if...",https://www.emploi.cm/offre-emploi-cameroun/laravel-developer-mf-933490,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
113,22bdf52b606830ff,NODE.JS Developer (M/F),Africashore,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,Bac+3,BOOTSTRAP - CSS3 - CVS - DOCKER - GIT - JAVASCRIPT - JIRA - JQUERY - JSON - LESS - MONGODB - MVC - MYSQL - NODE JS - NOSQL - POSTGRESQL - REACT - REDIS - REST - SQL - XML,"We are looking for NODE.JS Developer profiles / CVs to pass on to our clients for their future recruitment campaigns. Mission: Design and develop business logic and backend services for full-scale applications. Be responsible for designing, coding, testing, and implementing web applications. Write scalable, robust, testable, efficient, and easily maintainable code for our online comparison calculators and internal tools. Be responsible for system design and application development of web applications. Documenting Node.js processes, including database schemas, as well as preparing reports. Design and implementation of low-latency, high-availability, and high-performance applications...",https://www.emploi.cm/offre-emploi-cameroun/nodejs-developer-mf-933491,2026-04-13,emploi_cm,2026-05-22T10:50:20.044266
